49	Apple	70318	Macos	1796945	cpe:2.3:o:apple:macos:14.4:*:*:*:*:*:*:*	Apple macOS 14.4	product-security@apple.com	Apple Inc.	202400044309	CVE-2024-44309	2024	2024-11-19 23:43:55	2024-11-29 18:28:16			1	45	Analyzed	A cookie management issue was addressed with improved state management. This issue is fixed in Safari 18.1.1, iOS 17.7.2 and iPadOS 17.7.2, macOS Sequoia 15.1.1, iOS 18.1.1 and iPadOS 18.1.1, visionOS 2.1.1. Processing maliciously crafted web content may lead to a cross site scripting attack. Apple is aware of a report that this issue may have been actively exploited on Intel-based Mac systems.				2024-11-21	2024-12-12	Apple Multiple Products Cross-Site Scripting (XSS) Vulnerability	Apply mitigations per vendor instructions or discontinue use of the product if mitigations are unavailable.	Apple iOS, macOS, and other Apple products contain an unspecified vulnerability when processing maliciously crafted web content that may lead to a cross-site scripting (XSS) attack.	https://support.apple.com/en-us/121752, https://support.apple.com/en-us/121753, https://support.apple.com/en-us/121754, https://support.apple.com/en-us/121755, https://support.apple.com/en-us/121756 ; https://nvd.nist.gov/vuln/detail/CVE-2024-44309	0.00183	2024-11-22 23:58:22	0.56675	1			5	2	2	6.3		6.3		2024-11-22 03:50:43	2.8	3.4				1														
49	Apple	70318	Macos	1796945	cpe:2.3:o:apple:macos:14.4:*:*:*:*:*:*:*	Apple macOS 14.4	product-security@apple.com	Apple Inc.	202400044308	CVE-2024-44308	2024	2024-11-19 23:43:50	2024-11-27 19:35:10			1	45	Analyzed	The issue was addressed with improved checks. This issue is fixed in Safari 18.1.1, iOS 17.7.2 and iPadOS 17.7.2, macOS Sequoia 15.1.1, iOS 18.1.1 and iPadOS 18.1.1, visionOS 2.1.1. Processing maliciously crafted web content may lead to arbitrary code execution. Apple is aware of a report that this issue may have been actively exploited on Intel-based Mac systems.				2024-11-21	2024-12-12	Apple Multiple Products Code Execution Vulnerability	Apply mitigations per vendor instructions or discontinue use of the product if mitigations are unavailable.	Apple iOS, macOS, and other Apple products contain an unspecified vulnerability when processing maliciously crafted web content that may lead to arbitrary code execution.	https://support.apple.com/en-us/121752, https://support.apple.com/en-us/121753, https://support.apple.com/en-us/121754, https://support.apple.com/en-us/121755, https://support.apple.com/en-us/121756 ; https://nvd.nist.gov/vuln/detail/CVE-2024-44308	0.00183	2024-11-22 23:58:22	0.56675	1			5	2		8.8		8.8		2024-11-20 17:33:31	2.8	5.9																		
49	Apple	70318	Macos	1796945	cpe:2.3:o:apple:macos:14.4:*:*:*:*:*:*:*	Apple macOS 14.4	product-security@apple.com	Apple Inc.	202400044307	CVE-2024-44307	2024	2024-11-19 23:43:48	2024-11-20 16:35:24				45	Received	A buffer overflow issue was addressed with improved memory handling. This issue is fixed in macOS Sonoma 14.6. An app may be able to execute arbitrary code with kernel privileges.										0.00043	2024-11-20 23:33:00	0.10278	1			1	1	1	7.8		7.8		2024-11-20 17:33:31	1.8	5.9	1											1						
49	Apple	70318	Macos	1796945	cpe:2.3:o:apple:macos:14.4:*:*:*:*:*:*:*	Apple macOS 14.4	product-security@apple.com	Apple Inc.	202400044306	CVE-2024-44306	2024	2024-11-19 23:43:47	2024-11-20 16:35:23				45	Received	A buffer overflow issue was addressed with improved memory handling. This issue is fixed in macOS Sonoma 14.6. An app may be able to execute arbitrary code with kernel privileges.										0.00043	2024-11-20 23:33:00	0.10278	1			1	1	1	7.8		7.8		2024-11-20 17:33:31	1.8	5.9	1											1						
49	Apple	70318	Macos	1796945	cpe:2.3:o:apple:macos:14.4:*:*:*:*:*:*:*	Apple macOS 14.4	product-security@apple.com	Apple Inc.	202400044302	CVE-2024-44302	2024	2024-10-28 21:08:15	2024-12-06 15:15:09				45	Modified	The issue was addressed with improved checks. This issue is fixed in tvOS 18.1, iOS 18.1 and iPadOS 18.1, iOS 17.7.1 and iPadOS 17.7.1, macOS Ventura 13.7.1, macOS Sonoma 14.7.1, watchOS 11.1, visionOS 2.1. Processing a maliciously crafted font may result in the disclosure of process memory.										0.00059	2024-10-31 23:04:56	0.26163	1			7	2		5.5		5.5		2024-10-30 18:03:48	1.8	3.6																		
49	Apple	70318	Macos	1796945	cpe:2.3:o:apple:macos:14.4:*:*:*:*:*:*:*	Apple macOS 14.4	product-security@apple.com	Apple Inc.	202400044301	CVE-2024-44301	2024	2024-10-28 21:08:10	2024-10-30 19:35:22				45	Awaiting Analysis	The issue was addressed with improved checks. This issue is fixed in macOS Ventura 13.7.1, macOS Sonoma 14.7.1. A malicious application may be able to modify protected parts of the file system.										0.00043	2024-10-29 22:44:18	0.09881	2			2	1	1	5.5		5.5		2024-10-30 20:03:52	1.8	3.6																		
49	Apple	70318	Macos	1796945	cpe:2.3:o:apple:macos:14.4:*:*:*:*:*:*:*	Apple macOS 14.4	product-security@apple.com	Apple Inc.	202400044297	CVE-2024-44297	2024	2024-10-28 21:07:49	2024-10-30 15:35:18				45	Modified	The issue was addressed with improved bounds checks. This issue is fixed in tvOS 18.1, iOS 18.1 and iPadOS 18.1, iOS 17.7.1 and iPadOS 17.7.1, macOS Ventura 13.7.1, macOS Sonoma 14.7.1, watchOS 11.1, visionOS 2.1. Processing a maliciously crafted message may lead to a denial-of-service.										0.00083	2024-10-30 23:59:45	0.36326	1			7	2		6.5		6.5		2024-10-29 20:46:31	2.8	3.6															1			
49	Apple	70318	Macos	1796945	cpe:2.3:o:apple:macos:14.4:*:*:*:*:*:*:*	Apple macOS 14.4	product-security@apple.com	Apple Inc.	202400044296	CVE-2024-44296	2024	2024-10-28 21:07:47	2024-11-14 14:58:10				45	Analyzed	The issue was addressed with improved checks. This issue is fixed in tvOS 18.1, iOS 18.1 and iPadOS 18.1, iOS 17.7.1 and iPadOS 17.7.1, watchOS 11.1, visionOS 2.1, macOS Sequoia 15.1, Safari 18.1. Processing maliciously crafted web content may prevent Content Security Policy from being enforced.										0.00073	2024-11-15 23:05:26	0.33086	1			7	2		5.4		5.4		2024-10-30 16:03:21	2.8	2.5																		
49	Apple	70318	Macos	1796945	cpe:2.3:o:apple:macos:14.4:*:*:*:*:*:*:*	Apple macOS 14.4	product-security@apple.com	Apple Inc.	202400044295	CVE-2024-44295	2024	2024-10-28 21:08:39	2024-10-29 21:35:22				45	Awaiting Analysis	This issue was addressed with additional entitlement checks. This issue is fixed in macOS Ventura 13.7.1, macOS Sonoma 14.7.1. An app may be able to modify protected parts of the file system.										0.00043	2024-10-29 22:44:18	0.09881	2			2	1		7.7		7.7		2024-10-29 21:46:40	2.5	5.2																		
49	Apple	70318	Macos	1796945	cpe:2.3:o:apple:macos:14.4:*:*:*:*:*:*:*	Apple macOS 14.4	product-security@apple.com	Apple Inc.	202400044294	CVE-2024-44294	2024	2024-10-28 21:08:30	2024-10-29 21:35:21				45	Modified	A path deletion vulnerability was addressed by preventing vulnerable code from running with privileges. This issue is fixed in macOS Ventura 13.7.1, macOS Sonoma 14.7.1. An attacker with root privileges may be able to delete protected system files.										0.00046	2024-10-30 23:59:45	0.17096	1			2	2		6.5		6.5		2024-10-29 20:46:31	1.2	5.2																		
49	Apple	70318	Macos	1796945	cpe:2.3:o:apple:macos:14.4:*:*:*:*:*:*:*	Apple macOS 14.4	product-security@apple.com	Apple Inc.	202400044289	CVE-2024-44289	2024	2024-10-28 21:08:22	2024-10-30 16:35:28				45	Modified	A privacy issue was addressed with improved private data redaction for log entries. This issue is fixed in macOS Ventura 13.7.1, macOS Sonoma 14.7.1. An app may be able to read sensitive location information.										0.00087	2024-10-30 23:59:45	0.38003	1			2	2	1	7.5		7.5		2024-10-29 20:46:31	3.9	3.6																		
49	Apple	70318	Macos	1796945	cpe:2.3:o:apple:macos:14.4:*:*:*:*:*:*:*	Apple macOS 14.4	product-security@apple.com	Apple Inc.	202400044287	CVE-2024-44287	2024	2024-10-28 21:08:08	2024-10-30 19:35:22				45	Modified	The issue was addressed with improved checks. This issue is fixed in macOS Ventura 13.7.1, macOS Sonoma 14.7.1. A malicious application may be able to modify protected parts of the file system.										0.00045	2024-10-31 23:04:56	0.16687	1			2	2	1	5.5		5.5		2024-10-30 19:03:46	1.8	3.6																		
49	Apple	70318	Macos	1796945	cpe:2.3:o:apple:macos:14.4:*:*:*:*:*:*:*	Apple macOS 14.4	product-security@apple.com	Apple Inc.	202400044284	CVE-2024-44284	2024	2024-10-28 21:08:13	2024-10-30 18:48:12				45	Analyzed	An out-of-bounds write issue was addressed with improved input validation. This issue is fixed in macOS Ventura 13.7.1, macOS Sonoma 14.7.1. Parsing a maliciously crafted file may lead to an unexpected app termination.										0.00057	2024-11-14 23:48:16	0.25108	1			2	2	2	6.5		6.5		2024-10-29 21:46:39	2.8	3.6																		
49	Apple	70318	Macos	1796945	cpe:2.3:o:apple:macos:14.4:*:*:*:*:*:*:*	Apple macOS 14.4	product-security@apple.com	Apple Inc.	202400044283	CVE-2024-44283	2024	2024-10-28 21:08:39	2024-10-29 21:35:19				45	Awaiting Analysis	An out-of-bounds read was addressed with improved bounds checking. This issue is fixed in macOS Ventura 13.7.1, macOS Sonoma 14.7.1. Parsing a maliciously crafted file may lead to an unexpected app termination.										0.00046	2024-11-14 23:48:16	0.17564	2			2	1	1	6.5		6.5		2024-10-29 21:46:40	2.8	3.6																		
49	Apple	70318	Macos	1796945	cpe:2.3:o:apple:macos:14.4:*:*:*:*:*:*:*	Apple macOS 14.4	product-security@apple.com	Apple Inc.	202400044282	CVE-2024-44282	2024	2024-10-28 21:08:31	2024-10-30 18:47:21				45	Analyzed	An out-of-bounds read was addressed with improved input validation. This issue is fixed in tvOS 18.1, iOS 18.1 and iPadOS 18.1, iOS 17.7.1 and iPadOS 17.7.1, macOS Ventura 13.7.1, macOS Sonoma 14.7.1, watchOS 11.1, visionOS 2.1. Parsing a file may lead to disclosure of user information.										0.00068	2024-11-14 23:48:16	0.31187	1			7	2	2	6.5		6.5		2024-10-29 21:46:39	2.8	3.6																		
49	Apple	70318	Macos	1796945	cpe:2.3:o:apple:macos:14.4:*:*:*:*:*:*:*	Apple macOS 14.4	product-security@apple.com	Apple Inc.	202400044281	CVE-2024-44281	2024	2024-10-28 21:07:50	2024-10-30 21:35:10				45	Modified	An out-of-bounds read was addressed with improved input validation. This issue is fixed in macOS Ventura 13.7.1, macOS Sonoma 14.7.1. Parsing a file may lead to disclosure of user information.										0.00058	2024-11-14 23:48:16	0.26151	1			2	2	2	5.5		5.5		2024-10-30 19:03:45	1.8	3.6																		
49	Apple	70318	Macos	1796945	cpe:2.3:o:apple:macos:14.4:*:*:*:*:*:*:*	Apple macOS 14.4	product-security@apple.com	Apple Inc.	202400044280	CVE-2024-44280	2024	2024-10-28 21:07:46	2024-10-30 15:35:17				45	Undergoing Analysis	A downgrade issue affecting Intel-based Mac computers was addressed with additional code-signing restrictions. This issue is fixed in macOS Ventura 13.7.1, macOS Sonoma 14.7.1. An app may be able to modify protected parts of the file system.										0.00043	2024-10-29 22:44:18	0.09881	2			2	1		7.7		7.7		2024-10-30 16:03:21	2.5	5.2																		
49	Apple	70318	Macos	1796945	cpe:2.3:o:apple:macos:14.4:*:*:*:*:*:*:*	Apple macOS 14.4	product-security@apple.com	Apple Inc.	202400044279	CVE-2024-44279	2024	2024-10-28 21:07:48	2024-10-30 15:35:16				45	Undergoing Analysis	An out-of-bounds read was addressed with improved input validation. This issue is fixed in macOS Ventura 13.7.1, macOS Sonoma 14.7.1. Parsing a file may lead to disclosure of user information.										0.00046	2024-11-14 23:48:16	0.17564	2			2	1	1	6.5		6.5		2024-10-30 16:03:21	2.8	3.6																		
49	Apple	70318	Macos	1796945	cpe:2.3:o:apple:macos:14.4:*:*:*:*:*:*:*	Apple macOS 14.4	product-security@apple.com	Apple Inc.	202400044278	CVE-2024-44278	2024	2024-10-28 21:07:50	2024-10-30 14:35:12				45	Undergoing Analysis	An information disclosure issue was addressed with improved private data redaction for log entries. This issue is fixed in iOS 18.1 and iPadOS 18.1, iOS 17.7.1 and iPadOS 17.7.1, macOS Ventura 13.7.1, macOS Sonoma 14.7.1, watchOS 11.1, visionOS 2.1. A sandboxed app may be able to access sensitive user data in system logs.										0.00044	2024-10-29 22:44:18	0.11201	6			6	1		5.5		5.5		2024-10-30 15:03:38	1.8	3.6																1		
49	Apple	70318	Macos	1796945	cpe:2.3:o:apple:macos:14.4:*:*:*:*:*:*:*	Apple macOS 14.4	product-security@apple.com	Apple Inc.	202400044275	CVE-2024-44275	2024	2024-10-28 21:07:43	2024-10-29 19:35:18				45	Undergoing Analysis	The issue was addressed with improved checks. This issue is fixed in macOS Ventura 13.7.1, macOS Sonoma 14.7.1. A malicious application may be able to modify protected parts of the file system.										0.00043	2024-10-29 22:44:18	0.09881	2			2	1	1	3.3		3.3		2024-10-29 19:46:04	1.8	1.4																		
49	Apple	70318	Macos	1796945	cpe:2.3:o:apple:macos:14.4:*:*:*:*:*:*:*	Apple macOS 14.4	product-security@apple.com	Apple Inc.	202400044273	CVE-2024-44273	2024	2024-10-28 21:08:06	2024-12-09 15:15:16				45	Modified	This issue was addressed with improved handling of symlinks. This issue is fixed in iOS 18.1 and iPadOS 18.1, visionOS 2.1, macOS Sonoma 14.7.1, watchOS 11.1, tvOS 18.1. A malicious app may be able to access private information.										0.00052	2024-10-31 23:04:56	0.21698	1			5	2	2	5.5		5.5		2024-10-30 19:03:44	1.8	3.6																		
49	Apple	70318	Macos	1796945	cpe:2.3:o:apple:macos:14.4:*:*:*:*:*:*:*	Apple macOS 14.4	product-security@apple.com	Apple Inc.	202400044270	CVE-2024-44270	2024	2024-10-28 21:08:23	2024-10-30 18:44:35				45	Analyzed	A logic issue was addressed with improved validation. This issue is fixed in macOS Ventura 13.7.1, macOS Sonoma 14.7.1. A sandboxed process may be able to circumvent sandbox restrictions.										0.00087	2024-10-31 23:04:56	0.37996	1			2	2	1	8.6		8.6		2024-10-30 19:03:44	3.9	4.0																		
49	Apple	70318	Macos	1796945	cpe:2.3:o:apple:macos:14.4:*:*:*:*:*:*:*	Apple macOS 14.4	product-security@apple.com	Apple Inc.	202400044269	CVE-2024-44269	2024	2024-10-28 21:08:01	2024-12-09 15:15:16				45	Modified	A logic issue was addressed with improved checks. This issue is fixed in iOS 18.1 and iPadOS 18.1, iOS 17.7.1 and iPadOS 17.7.1, macOS Ventura 13.7.1, macOS Sonoma 14.7.1, watchOS 11.1, visionOS 2.1. A malicious app may use shortcuts to access restricted files.										0.00055	2024-10-31 23:04:56	0.24083	1			6	2		5.5		5.5		2024-10-30 19:03:44	1.8	3.6																		
49	Apple	70318	Macos	1796945	cpe:2.3:o:apple:macos:14.4:*:*:*:*:*:*:*	Apple macOS 14.4	product-security@apple.com	Apple Inc.	202400044267	CVE-2024-44267	2024	2024-10-28 21:08:18	2024-10-30 18:39:55				45	Analyzed	The issue was addressed with improved checks. This issue is fixed in macOS Ventura 13.7.1, macOS Sonoma 14.7.1. A malicious application may be able to modify protected parts of the file system.										0.00045	2024-10-31 23:04:56	0.16687	1			2	2		5.5		5.5		2024-10-30 19:03:43	1.8	3.6																		
49	Apple	70318	Macos	1796945	cpe:2.3:o:apple:macos:14.4:*:*:*:*:*:*:*	Apple macOS 14.4	product-security@apple.com	Apple Inc.	202400044265	CVE-2024-44265	2024	2024-10-28 21:08:05	2024-10-30 19:35:21				45	Modified	The issue was addressed by restricting options offered on a locked device. This issue is fixed in macOS Ventura 13.7.1, macOS Sonoma 14.7.1. An attacker with physical access can input Game Controller events to apps running on a locked device.										0.00044	2024-10-31 23:04:56	0.13752	1			2	2	1	7.5		7.5		2024-10-30 20:03:51	3.9	3.6																		
49	Apple	70318	Macos	1796945	cpe:2.3:o:apple:macos:14.4:*:*:*:*:*:*:*	Apple macOS 14.4	product-security@apple.com	Apple Inc.	202400044264	CVE-2024-44264	2024	2024-10-28 21:08:06	2024-10-30 18:37:01				45	Analyzed	This issue was addressed with improved validation of symlinks. This issue is fixed in macOS Ventura 13.7.1, macOS Sonoma 14.7.1. A malicious app may be able to create symlinks to protected regions of the disk.										0.00052	2024-10-31 23:04:56	0.21689	1			2	2	2	7.5		7.5		2024-10-30 19:03:43	3.9	3.6																		
49	Apple	70318	Macos	1796945	cpe:2.3:o:apple:macos:14.4:*:*:*:*:*:*:*	Apple macOS 14.4	product-security@apple.com	Apple Inc.	202400044260	CVE-2024-44260	2024	2024-10-28 21:08:41	2024-10-29 21:35:17				45	Awaiting Analysis	This issue was addressed by removing the vulnerable code. This issue is fixed in macOS Ventura 13.7.1, macOS Sonoma 14.7.1. A malicious app with root privileges may be able to modify the contents of system files.										0.00043	2024-10-29 22:44:18	0.09881	2			2	1		6.7		6.7		2024-10-29 21:46:40	0.8	5.9																		
49	Apple	70318	Macos	1796945	cpe:2.3:o:apple:macos:14.4:*:*:*:*:*:*:*	Apple macOS 14.4	product-security@apple.com	Apple Inc.	202400044259	CVE-2024-44259	2024	2024-10-28 21:07:40	2024-10-29 23:15:04				45	Undergoing Analysis	This issue was addressed through improved state management. This issue is fixed in iOS 17.7.1 and iPadOS 17.7.1, visionOS 2.1, iOS 18.1 and iPadOS 18.1, macOS Sequoia 15.1, Safari 18.1. An attacker may be able to misuse a trust relationship to download malicious content.										0.00045	2024-10-29 22:44:18	0.16662	5			5	1		8.8		8.8		2024-10-29 20:46:30	2.8	5.9																		
49	Apple	70318	Macos	1796945	cpe:2.3:o:apple:macos:14.4:*:*:*:*:*:*:*	Apple macOS 14.4	product-security@apple.com	Apple Inc.	202400044257	CVE-2024-44257	2024	2024-10-28 21:08:34	2024-10-29 20:35:29				45	Awaiting Analysis	This issue was addressed with improved redaction of sensitive information. This issue is fixed in macOS Ventura 13.7.1, macOS Sonoma 14.7.1. An app may be able to access sensitive user data.										0.00043	2024-10-29 22:44:18	0.09881	2			2	1	1	6.2		6.2		2024-10-29 20:46:33	2.5	3.6																		
49	Apple	70318	Macos	1796945	cpe:2.3:o:apple:macos:14.4:*:*:*:*:*:*:*	Apple macOS 14.4	product-security@apple.com	Apple Inc.	202400044256	CVE-2024-44256	2024	2024-10-28 21:08:35	2024-10-29 20:35:29				45	Awaiting Analysis	The issue was addressed with improved input sanitization. This issue is fixed in macOS Ventura 13.7.1, macOS Sonoma 14.7.1. An app may be able to break out of its sandbox.										0.00043	2024-10-29 22:44:18	0.09881	2			2	1		9.3		9.3		2024-10-29 20:46:33	2.5	6.0																		
49	Apple	70318	Macos	1796945	cpe:2.3:o:apple:macos:14.4:*:*:*:*:*:*:*	Apple macOS 14.4	product-security@apple.com	Apple Inc.	202400044255	CVE-2024-44255	2024	2024-10-28 21:07:45	2024-10-30 18:26:04				45	Analyzed	A path handling issue was addressed with improved logic. This issue is fixed in visionOS 2.1, iOS 18.1 and iPadOS 18.1, macOS Ventura 13.7.1, macOS Sonoma 14.7.1, watchOS 11.1, tvOS 18.1. A malicious app may be able to run arbitrary shortcuts without user consent.										0.00053	2024-10-31 23:04:56	0.22480	1			6	2	2	8.4		8.4		2024-10-30 17:03:39	2.5	5.9																		
49	Apple	70318	Macos	1796945	cpe:2.3:o:apple:macos:14.4:*:*:*:*:*:*:*	Apple macOS 14.4	product-security@apple.com	Apple Inc.	202400044254	CVE-2024-44254	2024	2024-10-28 21:07:54	2024-10-30 21:35:09				45	Modified	This issue was addressed with improved redaction of sensitive information. This issue is fixed in watchOS 11.1, macOS Ventura 13.7.1, macOS Sonoma 14.7.1, iOS 18.1 and iPadOS 18.1. An app may be able to access sensitive user data.										0.00045	2024-10-29 22:44:17	0.16662	1			4	2		5.5		5.5		2024-10-30 19:03:42	1.8	3.6																		
49	Apple	70318	Macos	1796945	cpe:2.3:o:apple:macos:14.4:*:*:*:*:*:*:*	Apple macOS 14.4	product-security@apple.com	Apple Inc.	202400044253	CVE-2024-44253	2024	2024-10-28 21:08:00	2024-10-30 19:35:20				45	Modified	The issue was addressed with improved checks. This issue is fixed in macOS Ventura 13.7.1, macOS Sonoma 14.7.1. An app may be able to modify protected parts of the file system.										0.00043	2024-10-29 22:44:17	0.09881	1			2	2	1	5.5		5.5		2024-10-30 19:03:42	1.8	3.6																		
49	Apple	70318	Macos	1796945	cpe:2.3:o:apple:macos:14.4:*:*:*:*:*:*:*	Apple macOS 14.4	product-security@apple.com	Apple Inc.	202400044247	CVE-2024-44247	2024	2024-10-28 21:08:15	2024-10-30 17:49:06				45	Analyzed	The issue was addressed with improved checks. This issue is fixed in macOS Ventura 13.7.1, macOS Sonoma 14.7.1. A malicious application may be able to modify protected parts of the file system.										0.00045	2024-10-31 23:04:56	0.16687	1			2	2	1	5.5		5.5		2024-10-30 18:03:47	1.8	3.6																		
49	Apple	70318	Macos	1796945	cpe:2.3:o:apple:macos:14.4:*:*:*:*:*:*:*	Apple macOS 14.4	product-security@apple.com	Apple Inc.	202400044244	CVE-2024-44244	2024	2024-10-28 21:08:09	2024-12-06 15:15:09				45	Modified	A memory corruption issue was addressed with improved input validation. This issue is fixed in iOS 18.1 and iPadOS 18.1, watchOS 11.1, visionOS 2.1, tvOS 18.1, macOS Sequoia 15.1, Safari 18.1. Processing maliciously crafted web content may lead to an unexpected process crash.										0.00063	2024-10-31 23:04:55	0.28109	1			6	2	2	4.3		4.3		2024-10-30 18:03:47	2.8	1.4		1																
49	Apple	70318	Macos	1796945	cpe:2.3:o:apple:macos:14.4:*:*:*:*:*:*:*	Apple macOS 14.4	product-security@apple.com	Apple Inc.	202400044240	CVE-2024-44240	2024	2024-10-28 21:08:37	2024-10-29 20:35:29				45	Awaiting Analysis	The issue was addressed with improved checks. This issue is fixed in tvOS 18.1, iOS 18.1 and iPadOS 18.1, iOS 17.7.1 and iPadOS 17.7.1, macOS Ventura 13.7.1, macOS Sonoma 14.7.1, watchOS 11.1, visionOS 2.1. Processing a maliciously crafted font may result in the disclosure of process memory.										0.00044	2024-10-29 22:44:17	0.11201	7			7	1		6.5		6.5		2024-10-29 20:46:33	2.8	3.6																		
49	Apple	70318	Macos	1796945	cpe:2.3:o:apple:macos:14.4:*:*:*:*:*:*:*	Apple macOS 14.4	product-security@apple.com	Apple Inc.	202400044239	CVE-2024-44239	2024	2024-10-28 21:07:51	2024-10-30 21:35:08				45	Modified	An information disclosure issue was addressed with improved private data redaction for log entries. This issue is fixed in tvOS 18.1, iOS 18.1 and iPadOS 18.1, iOS 17.7.1 and iPadOS 17.7.1, macOS Ventura 13.7.1, macOS Sonoma 14.7.1, watchOS 11.1, visionOS 2.1. An app may be able to leak sensitive kernel state.										0.00044	2024-10-29 22:44:17	0.11201	1			7	2	2	5.5		5.5		2024-10-30 18:03:46	1.8	3.6																1		
49	Apple	70318	Macos	1796945	cpe:2.3:o:apple:macos:14.4:*:*:*:*:*:*:*	Apple macOS 14.4	product-security@apple.com	Apple Inc.	202400044237	CVE-2024-44237	2024	2024-10-28 21:08:40	2024-10-29 21:35:17				45	Awaiting Analysis	An out-of-bounds access issue was addressed with improved bounds checking. This issue is fixed in macOS Ventura 13.7.1, macOS Sonoma 14.7.1. Processing a maliciously crafted file may lead to unexpected app termination.										0.00046	2024-11-14 23:48:16	0.17564	2			2	1	1	6.5		6.5		2024-10-29 21:46:40	2.8	3.6																		
