49	Apple	156	Mac Os X	791566	cpe:2.3:o:apple:mac_os_x:11.0.0:*:*:*:*:*:*:*	Apple Mac Os X 11.0.0	product-security@apple.com	Apple Inc.	202000027938	CVE-2020-27938	2020	2021-04-02 18:15:16	2021-04-07 15:16:00				45	Analyzed	A logic issue was addressed with improved state management. This issue is fixed in macOS Big Sur 11.2, Security Update 2021-001 Catalina, Security Update 2021-001 Mojave, macOS Big Sur 11.1, Security Update 2020-001 Catalina, Security Update 2020-007 Mojave. A malicious application may be able to elevate privileges.										0.00067	2023-12-17 23:15:29	0.27766	2			2	2	1	7.8	6.8	7.8			8.6	6.4																		
49	Apple	156	Mac Os X	791566	cpe:2.3:o:apple:mac_os_x:11.0.0:*:*:*:*:*:*:*	Apple Mac Os X 11.0.0	product-security@apple.com	Apple Inc.	202000027937	CVE-2020-27937	2020	2021-04-02 18:15:16	2021-04-07 15:17:26				45	Analyzed	A logic issue was addressed with improved state management. This issue is fixed in macOS Big Sur 11.2, Security Update 2021-001 Catalina, Security Update 2021-001 Mojave, macOS Big Sur 11.0.1. A malicious application may be able to access private information.										0.00066	2023-12-17 23:15:29	0.27602	2			2	2		5.5	4.3	5.5			8.6	3.6																		
49	Apple	156	Mac Os X	791566	cpe:2.3:o:apple:mac_os_x:11.0.0:*:*:*:*:*:*:*	Apple Mac Os X 11.0.0	product-security@apple.com	Apple Inc.	202000027936	CVE-2020-27936	2020	2021-04-02 18:15:16	2021-04-07 15:18:44				45	Analyzed	An out-of-bounds read issue existed that led to the disclosure of kernel memory. This was addressed with improved input validation. This issue is fixed in macOS Big Sur 11.1, Security Update 2020-001 Catalina, Security Update 2020-007 Mojave. A local user may be able to cause unexpected system termination or read kernel memory.										0.00042		0.05721	1			1	2	1	7.1	6.6	7.1			3.9	9.2																		
49	Apple	156	Mac Os X	791566	cpe:2.3:o:apple:mac_os_x:11.0.0:*:*:*:*:*:*:*	Apple Mac Os X 11.0.0	product-security@apple.com	Apple Inc.	202000027935	CVE-2020-27935	2020	2021-04-02 18:15:16	2023-01-09 16:41:59				45	Analyzed	Multiple issues were addressed with improved logic. This issue is fixed in iOS 14.2 and iPadOS 14.2, macOS Big Sur 11.0.1, watchOS 7.1, tvOS 14.2. A sandboxed process may be able to circumvent sandbox restrictions.										0.00065	2023-12-17 23:15:29	0.27137	1			4	2		6.3	4.3	6.3			8.6	4.0																		
49	Apple	156	Mac Os X	791566	cpe:2.3:o:apple:mac_os_x:11.0.0:*:*:*:*:*:*:*	Apple Mac Os X 11.0.0	product-security@apple.com	Apple Inc.	202000027931	CVE-2020-27931	2020	2021-04-02 18:15:16	2023-01-09 16:41:59				45	Analyzed	A memory corruption issue existed in the processing of font files. This issue was addressed with improved input validation. This issue is fixed in iOS 14.0 and iPadOS 14.0, macOS Big Sur 11.1, Security Update 2020-001 Catalina, Security Update 2020-007 Mojave, macOS Big Sur 11.0.1, watchOS 7.0, tvOS 14.0. Processing a maliciously crafted font file may lead to arbitrary code execution.										0.00123	2023-12-17 23:15:29	0.46471	2			5	2	1	7.8	6.8	7.8			8.6	6.4		1																
49	Apple	156	Mac Os X	791566	cpe:2.3:o:apple:mac_os_x:11.0.0:*:*:*:*:*:*:*	Apple Mac Os X 11.0.0	product-security@apple.com	Apple Inc.	202000027924	CVE-2020-27924	2020	2021-04-02 18:15:16	2023-01-09 16:41:59				45	Analyzed	An out-of-bounds read was addressed with improved input validation. This issue is fixed in macOS Big Sur 11.1, Security Update 2020-001 Catalina, Security Update 2020-007 Mojave, macOS Big Sur 11.0.1, iOS 14.2 and iPadOS 14.2, watchOS 7.1, tvOS 14.2. Processing a maliciously crafted image may lead to arbitrary code execution.										0.00114	2023-12-17 23:15:29	0.44811	2			5	2	1	7.8	6.8	7.8			8.6	6.4																		
49	Apple	156	Mac Os X	791566	cpe:2.3:o:apple:mac_os_x:11.0.0:*:*:*:*:*:*:*	Apple Mac Os X 11.0.0	product-security@apple.com	Apple Inc.	202000027923	CVE-2020-27923	2020	2021-04-02 18:15:16	2023-01-09 16:41:59				45	Analyzed	An out-of-bounds write was addressed with improved input validation. This issue is fixed in macOS Big Sur 11.1, Security Update 2020-001 Catalina, Security Update 2020-007 Mojave, macOS Big Sur 11.0.1, iOS 14.2 and iPadOS 14.2, watchOS 7.1, tvOS 14.2. Processing a maliciously crafted image may lead to arbitrary code execution.										0.00114	2023-12-17 23:15:29	0.44821	2			5	2	1	7.8	6.8	7.8			8.6	6.4		1																
49	Apple	156	Mac Os X	791566	cpe:2.3:o:apple:mac_os_x:11.0.0:*:*:*:*:*:*:*	Apple Mac Os X 11.0.0	product-security@apple.com	Apple Inc.	202000027922	CVE-2020-27922	2020	2021-04-02 18:15:16	2023-01-09 16:41:59				45	Analyzed	A logic issue was addressed with improved state management. This issue is fixed in macOS Big Sur 11.1, Security Update 2020-001 Catalina, Security Update 2020-007 Mojave, macOS Big Sur 11.0.1, iOS 14.2 and iPadOS 14.2, watchOS 7.1, tvOS 14.2. Processing a maliciously crafted font file may lead to arbitrary code execution.										0.00087	2023-12-17 23:15:29	0.36052	2			5	2		7.8	6.8	7.8			8.6	6.4																		
49	Apple	156	Mac Os X	791566	cpe:2.3:o:apple:mac_os_x:11.0.0:*:*:*:*:*:*:*	Apple Mac Os X 11.0.0	product-security@apple.com	Apple Inc.	202000027921	CVE-2020-27921	2020	2021-04-02 18:15:16	2021-04-06 19:07:49				45	Analyzed	A race condition was addressed with improved state handling. This issue is fixed in macOS Big Sur 11.1, Security Update 2020-001 Catalina, Security Update 2020-007 Mojave, macOS Big Sur 11.0.1. An application may be able to execute arbitrary code with kernel privileges.										0.00085	2024-03-08 23:06:12	0.34748	2			2	2	1	9.3	9.3	7.0			8.6	10.0												1						
49	Apple	156	Mac Os X	791566	cpe:2.3:o:apple:mac_os_x:11.0.0:*:*:*:*:*:*:*	Apple Mac Os X 11.0.0	product-security@apple.com	Apple Inc.	202000027920	CVE-2020-27920	2020	2021-04-02 18:15:16	2023-01-09 16:41:59				45	Analyzed	A use after free issue was addressed with improved memory management. This issue is fixed in macOS Big Sur 11.1, Security Update 2020-001 Catalina, Security Update 2020-007 Mojave, macOS Big Sur 11.0.1, iOS 14.2 and iPadOS 14.2, watchOS 7.1, tvOS 14.2. Processing maliciously crafted web content may lead to code execution.										0.00426	2023-12-17 23:15:29	0.71562	2			5	2	1	8.8	6.8	8.8			8.6	6.4		1																
49	Apple	156	Mac Os X	791566	cpe:2.3:o:apple:mac_os_x:11.0.0:*:*:*:*:*:*:*	Apple Mac Os X 11.0.0	product-security@apple.com	Apple Inc.	202000027919	CVE-2020-27919	2020	2021-04-02 18:15:16	2021-04-06 19:11:42				45	Analyzed	An out-of-bounds write was addressed with improved input validation. This issue is fixed in macOS Big Sur 11.1, Security Update 2020-001 Catalina, Security Update 2020-007 Mojave, macOS Big Sur 11.0.1. Processing a maliciously crafted image may lead to arbitrary code execution.										0.00085	2024-03-08 23:06:12	0.34748	2			2	2	1	7.8	6.8	7.8			8.6	6.4		1																
49	Apple	156	Mac Os X	791566	cpe:2.3:o:apple:mac_os_x:11.0.0:*:*:*:*:*:*:*	Apple Mac Os X 11.0.0	product-security@apple.com	Apple Inc.	202000027915	CVE-2020-27915	2020	2021-04-02 18:15:15	2022-06-28 14:11:45				45	Analyzed	A memory corruption issue was addressed with improved input validation. This issue is fixed in macOS Big Sur 11.1, Security Update 2020-001 Catalina, Security Update 2020-007 Mojave, macOS Big Sur 11.0.1. A malicious application may be able to execute arbitrary code with system privileges.										0.00085	2024-03-08 23:06:12	0.34748	2			2	2	1	9.3	9.3	7.8			8.6	10.0		1										1						
49	Apple	156	Mac Os X	791566	cpe:2.3:o:apple:mac_os_x:11.0.0:*:*:*:*:*:*:*	Apple Mac Os X 11.0.0	product-security@apple.com	Apple Inc.	202000027914	CVE-2020-27914	2020	2021-04-02 18:15:15	2022-06-28 14:11:45				45	Analyzed	A memory corruption issue was addressed with improved input validation. This issue is fixed in macOS Big Sur 11.1, Security Update 2020-001 Catalina, Security Update 2020-007 Mojave, macOS Big Sur 11.0.1. A malicious application may be able to execute arbitrary code with system privileges.										0.00085	2024-03-08 23:06:12	0.34748	2			2	2	1	9.3	9.3	7.8			8.6	10.0		1										1						
49	Apple	156	Mac Os X	791566	cpe:2.3:o:apple:mac_os_x:11.0.0:*:*:*:*:*:*:*	Apple Mac Os X 11.0.0	product-security@apple.com	Apple Inc.	202000027908	CVE-2020-27908	2020	2021-04-02 18:15:15	2023-01-09 16:41:59				45	Analyzed	An out-of-bounds read was addressed with improved input validation. This issue is fixed in macOS Big Sur 11.1, Security Update 2020-001 Catalina, Security Update 2020-007 Mojave, macOS Big Sur 11.0.1, iOS 14.2 and iPadOS 14.2, watchOS 7.1, tvOS 14.2. Processing a maliciously crafted audio file may lead to arbitrary code execution.										0.00123	2023-12-17 23:15:29	0.46460	2			5	2	1	7.8	6.8	7.8			8.6	6.4																		
